name,region,rating,Red Wine_Collectible,Red Wine_Green Wine,Red Wine_Pink and Rosé,Red Wine_Red Wine,Red Wine_Screw Cap,Red Wine_Sparkling & Champagne,Red Wine_White Wine
Charles Joguet Chinon Cuvee Terroir 2001,"Chinon, Touraine, Loire, France",88.0,False,False,False,True,False,False,False
Charles Joguet Chinon Cuvee Terroir 2011,"Chinon, Touraine, Loire, France",91.0,False,False,False,True,False,False,False
Charles Joguet Chinon Cuvee Terroir 2016,"Chinon, Touraine, Loire, France",90.0,False,False,False,True,False,False,False
Charles Joguet Chinon Les Petites Roches 2001,"Chinon, Touraine, Loire, France",90.0,False,False,False,True,False,False,False
Charles Joguet Chinon Les Petites Roches 2014,"Chinon, Touraine, Loire, France",91.0,False,False,False,True,False,False,False
Charles Joguet Chinon Les Petites Roches 2015,"Chinon, Touraine, Loire, France",91.0,False,False,False,True,False,False,False
Charles Joguet Chinon Les Varennes du Grand Clos 2016,"Chinon, Touraine, Loire, France",92.0,False,False,False,True,False,False,False
Charles Krug Cabernet Sauvignon 2017,"Napa Valley, California",91.0,False,False,False,True,False,False,False
Charles Krug Carneros Chardonnay 2015,"Carneros, California",90.0,False,False,False,False,False,False,True
Charles Krug Family Reserve Cabernet Sauvignon 2012,"Howell Mountain, Napa Valley, California",91.0,False,False,False,True,False,False,False
Charles Krug Family Reserve Chardonnay 2003,"Carneros, California",90.0,False,False,False,False,False,False,True
Charles Krug Family Reserve Generations 2002,"Napa Valley, California",89.0,False,False,False,True,False,False,False
Charles Krug Family Reserve Generations 2005,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Charles Krug Family Reserve Generations 2008,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Charles Krug Family Reserve Generations 2012,"Napa Valley, California",91.0,False,False,False,True,False,False,False
Charles Krug Family Reserve Generations 2013,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Charles Krug Family Reserve Generations 2014,"Napa Valley, California",93.0,False,False,False,True,False,False,False
Charles Krug Family Reserve Generations 2015,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Charles Krug Family Reserve Generations 2016,"Napa Valley, California",94.0,False,False,False,True,False,False,False
Charles Krug Generations 1997,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Charles Krug Howell Mountain Cabernet Sauvignon 2012,"Howell Mountain, Napa Valley, California",91.0,False,False,False,True,False,False,False
Charles Krug Howell Mountain Cabernet Sauvignon 2013,"Howell Mountain, Napa Valley, California",94.0,False,False,False,True,False,False,False
Charles Krug Napa Cabernet Sauvignon 1997,"Napa Valley, California",87.0,False,False,False,True,False,False,False
Charles Krug Napa Cabernet Sauvignon 1999,"Napa Valley, California",87.0,False,False,False,True,False,False,False
Charles Krug Napa Cabernet Sauvignon 2002,"Napa Valley, California",88.0,False,False,False,True,False,False,False
Charles Krug Napa Valley Chardonnay 1999,"Napa Valley, California",87.0,False,False,False,False,False,False,True
Charles Krug Napa Valley Merlot 1999,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Charles Krug Pinot Noir 1998,"Napa Valley, California",88.0,False,False,False,True,False,False,False
Charles Krug Reserve Merlot 1997,"Napa Valley, California",91.0,False,False,False,True,False,False,False
Charles Krug Reserve Sangiovese 1998,"Napa Valley, California",89.0,False,False,False,True,False,False,False
Charles Krug Sauvignon Blanc 2004,"Napa Valley, California",92.0,False,False,False,False,False,False,True
Charles Krug Sauvignon Blanc 2013,"Napa Valley, California",90.0,False,False,False,False,False,False,True
Charles Krug Sauvignon Blanc 2016,"St. Helena, Napa Valley, California",90.0,False,False,False,False,False,False,True
Charles Krug Sauvignon Blanc 2017,"St. Helena, Napa Valley, California",90.0,False,False,False,False,False,False,True
Charles Krug Sauvignon Blanc 2019,"St. Helena, Napa Valley, California",90.0,False,False,False,False,False,False,True
Charles Krug Vintage Select Cabernet Sauvignon 1996,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Charles Krug Vintage Select Cabernet Sauvignon 2002,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Charles Krug Vintage Selection Cabernet Sauvignon 2006,"Napa Valley, California",94.0,False,False,False,True,False,False,False
Charles Krug Vintage Selection Cabernet Sauvignon 2008,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Charles Krug Vintage Selection Cabernet Sauvignon 2010,"Napa Valley, California",91.0,False,False,False,True,False,False,False
Charles Krug Vintage Selection Cabernet Sauvignon 2012,"Napa Valley, California",93.0,False,False,False,True,False,False,False
Charles Krug Vintage Selection Cabernet Sauvignon 2014,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Charles Krug Yountville Cabernet Sauvignon 2006,"Napa Valley, California",91.0,False,False,False,True,False,False,False
Charles Krug Zinfandel 1998,"Napa Valley, California",87.0,False,False,False,True,False,False,False
Charles Melton Barossa Valley Grenache 1999,"Barossa Valley, Barossa, South Australia, Australia",90.0,False,False,False,True,False,False,False
Charles Melton Barossa Valley Grenache 2000,"Barossa Valley, Barossa, South Australia, Australia",90.0,False,False,False,True,False,False,False
Charles Melton Barossa Valley Nine Popes 2000,"Barossa Valley, Barossa, South Australia, Australia",91.0,False,False,False,True,False,False,False
Charles Melton Barossa Valley Shiraz 2000,"Barossa Valley, Barossa, South Australia, Australia",91.0,False,False,False,True,False,False,False
Charles Melton Barossa Valley Shiraz 2001,"Barossa Valley, Barossa, South Australia, Australia",91.0,False,False,False,True,False,False,False
Charles Melton BarossaValley Rose of Virginia 2000,"Barossa Valley, Barossa, South Australia, Australia",90.0,False,False,True,False,False,False,False
Charles Melton BarossaValley Rose of Virginia 2002,"Barossa Valley, Barossa, South Australia, Australia",90.0,False,False,True,False,False,False,False
Charles Melton BarossaValley Rose of Virginia 2003,"Barossa Valley, Barossa, South Australia, Australia",89.0,False,False,True,False,False,False,False
Charles Melton Shiraz/Cabernet Sauvignon 2000,"Barossa Valley, Barossa, South Australia, Australia",90.0,False,False,False,True,False,False,False
Charles Smith Wines Boom Boom Syrah 2010,"Columbia Valley, Washington",90.0,False,False,False,True,False,False,False
Charles Smith Wines Boom Boom Syrah 2012,"Columbia Valley, Washington",88.0,False,False,False,True,False,False,False
Charles Smith Wines Boom Boom Syrah 2013,"Columbia Valley, Washington",90.0,False,False,False,True,False,False,False
Charles Smith Wines Boom Boom Syrah 2016,"Columbia Valley, Washington",90.0,False,False,False,True,False,False,False
Charles Smith Wines Broncho Malbec 2010,Washington,90.0,False,False,False,True,False,False,False
Charles Smith Wines Chateau Smith Cabernet Sauvignon 2007,"Columbia Valley, Washington",90.0,False,False,False,True,False,False,False
Charles Smith Wines Chateau Smith Cabernet Sauvignon 2009,"Columbia Valley, Washington",91.0,False,False,False,True,False,False,False
Charles Smith Wines Chateau Smith Cabernet Sauvignon 2012,"Columbia Valley, Washington",90.0,False,False,False,True,False,False,False
Charles Smith Wines Chateau Smith Cabernet Sauvignon 2013,"Columbia Valley, Washington",89.0,False,False,False,True,False,False,False
Charles Smith Wines Chateau Smith Cabernet Sauvignon 2014,"Columbia Valley, Washington",90.0,False,False,False,True,False,False,False
Charles Smith Wines Eve Chardonnay 2012,"Columbia Valley, Washington",88.0,False,False,False,False,False,False,True
Charles Smith Wines Eve Chardonnay 2013,"Columbia Valley, Washington",89.0,False,False,False,False,False,False,True
Charles Smith Wines King Coal Stoneridge Vineyard 2008,"Columbia Valley, Washington",96.0,False,False,False,True,False,False,False
Charles Smith Wines Kung Fu Girl Riesling 2008,"Columbia Valley, Washington",90.0,False,False,False,False,False,False,True
Charles Smith Wines Kung Fu Girl Riesling 2009,"Columbia Valley, Washington",90.0,False,False,False,False,False,False,True
Charles Smith Wines Kung Fu Girl Riesling 2010,"Columbia Valley, Washington",90.0,False,False,False,False,False,False,True
Charles Smith Wines Kung Fu Girl Riesling 2011,"Columbia Valley, Washington",90.0,False,False,False,False,False,False,True
Charles Smith Wines Kung Fu Girl Riesling 2012,"Columbia Valley, Washington",90.0,False,False,False,False,False,False,True
Charles Smith Wines Kung Fu Girl Riesling 2013,"Columbia Valley, Washington",90.0,False,False,False,False,False,False,True
Charles Smith Wines Kung Fu Girl Riesling 2014,"Columbia Valley, Washington",90.0,False,False,False,False,False,False,True
Charles Smith Wines Kung Fu Girl Riesling 2015,"Ancient Lakes, Columbia Valley, Washington",90.0,False,False,False,False,False,False,True
Charles Smith Wines Lawrence Vineyard Viognier 2011,"Columbia Valley, Washington",91.0,False,False,False,False,False,False,True
Charles Smith Wines Old Bones Syrah 2005,"Columbia Valley, Washington",99.0,False,False,False,True,False,False,False
Charles Smith Wines Royal City Syrah 2006,"Columbia Valley, Washington",97.0,False,False,False,True,False,False,False
Charles Smith Wines Royal City Syrah 2008,"Columbia Valley, Washington",96.0,False,False,False,True,False,False,False
Charles Smith Wines Royal City Syrah 2009,"Columbia Valley, Washington",92.0,False,False,False,True,False,False,False
Charles Smith Wines Royal City Syrah 2012,"Columbia Valley, Washington",99.0,False,False,False,True,False,False,False
Charles Smith Wines Royal Slope Heart Syrah 2007,"Columbia Valley, Washington",98.0,False,False,False,True,False,False,False
Charles Smith Wines The Skull Syrah 2005,"Columbia Valley, Washington",98.0,False,False,False,True,False,False,False
Charles Smith Wines Velvet Devil Merlot 2012,Washington,90.0,False,False,False,True,False,False,False
Charles Smith Wines Velvet Devil Merlot 2013,Washington,90.0,False,False,False,True,False,False,False
Charly Thevenet Regnie Grain and Granit 2016,"Beaujolais, Burgundy, France",91.0,False,False,False,True,False,False,False
Chartogne-Taillet Chemin de Reims Extra Brut 2013,"Champagne, France",94.0,False,False,False,False,False,True,False
Chartron et Trebuchet Cru Les Pucelles Puligny Montrachet Premier 1997,"Burgundy, France",92.0,False,False,False,False,False,False,True
Chase Family Hayne Vineyard Reserve Zinfandel 2015,"St. Helena, Napa Valley, California",95.0,False,False,False,True,False,False,False
Chase Family Hayne Vineyard Zinfandel 2015,"St. Helena, Napa Valley, California",94.0,False,False,False,True,False,False,False
Chasing Lions Chardonnay 2017,California,88.0,False,False,False,False,False,False,True
Chasing Venus Sauvignon Blanc 2015,"Marlborough, New Zealand",90.0,False,False,False,False,False,False,True
Chassenay d'Arce Confidences Brut,"Champagne, France",90.0,False,False,False,False,False,True,False
Chassenay d'Arce Cuvee Premier Brut,"Champagne, France",90.0,False,False,False,False,False,True,False
Chasseur Blank Pinot Noir 2007,"Russian River, Sonoma County, California",94.0,False,False,False,True,False,False,False
Chasseur Blank Pinot Noir (torn label) 2005,"Russian River, Sonoma County, California",91.0,False,False,False,True,False,False,False
Chasseur Durell Chardonnay 2012,"Sonoma Valley, Sonoma County, California",90.0,False,False,False,False,False,False,True
Chasseur Freestone Station Pinot Noir 2007,"Russian River, Sonoma County, California",93.0,False,False,False,True,False,False,False
Chasseur Freestone Station Pinot Noir 2012,"Russian River, Sonoma County, California",91.0,False,False,False,True,False,False,False
Chasseur Freestone Station Pinot Noir (torn label) 2005,"Russian River, Sonoma County, California",91.0,False,False,False,True,False,False,False
Chasseur Graton's Choice Chardonnay 2011,"Russian River, Sonoma County, California",90.0,False,False,False,False,False,False,True
Chasseur Graton's Choice Chardonnay 2012,"Russian River, Sonoma County, California",92.0,False,False,False,False,False,False,True
Chasseur Green Acres Hill Sangiacomo Chardonnay 2007,"Sonoma Coast, Sonoma County, California",92.0,False,False,False,False,False,False,True
Chasseur Green Acres Hill Sangiacomo Chardonnay 2011,"Sonoma Coast, Sonoma County, California",92.0,False,False,False,False,False,False,True
Chasseur Graton's Choice Chardonnay 2013,"Russian River, Sonoma County, California",90.0,False,False,False,False,False,False,True
Chasseur Lorenzo Chardonnay 2012,"Russian River, Sonoma County, California",92.0,False,False,False,False,False,False,True
Chasseur Russian River Valley Chardonnay 2012,"Russian River, Sonoma County, California",91.0,False,False,False,False,False,False,True
Chasseur Russian River Valley Chardonnay 2013,"Russian River, Sonoma County, California",90.0,False,False,False,False,False,False,True
Chasseur Russian River Valley Pinot Noir 2005,"Russian River, Sonoma County, California",92.0,False,False,False,True,False,False,False
Chasseur Russian River Valley Pinot Noir 2008,"Russian River, Sonoma County, California",91.0,False,False,False,True,False,False,False
Chasseur Russian River Valley Pinot Noir 2012,"Russian River, Sonoma County, California",91.0,False,False,False,True,False,False,False
Chasseur Russian River Valley Pinot Noir 2013,"Russian River, Sonoma County, California",90.0,False,False,False,True,False,False,False
Chasseur Russian River Valley Pinot Noir 2014,"Russian River, Sonoma County, California",91.0,False,False,False,True,False,False,False
Chasseur Sexton Pinot Noir 2007,"Russian River, Sonoma County, California",93.0,False,False,False,True,False,False,False
Chasseur Sexton Pinot Noir 2012,"Russian River, Sonoma County, California",90.0,False,False,False,True,False,False,False
Chasseur Sexton Pinot Noir 2013,"Russian River, Sonoma County, California",91.0,False,False,False,True,False,False,False
Chasseur Sexton Pinot Noir 2015,"Russian River, Sonoma County, California",93.0,False,False,False,True,False,False,False
Chasseur Sexton Pinot Noir (torn label) 2005,"Russian River, Sonoma County, California",91.0,False,False,False,True,False,False,False
Chasseur Sonoma Coast Chardonnay 2012,"Sonoma Coast, Sonoma County, California",92.0,False,False,False,False,False,False,True
Chasseur Sonoma Coast Chardonnay 2013,"Sonoma Coast, Sonoma County, California",90.0,False,False,False,False,False,False,True
